layer_name,image_id,identity_id,prompt,timestep_index,step,initial_Z,Z,loss,finite_gradient_flag,nan_or_inf_flag,psnr,ssim,mse,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary
vae_image_latent,barack_obama_02,barack_obama,add black sunglasses,6,4,0.0010799169540405273,0.0024625658988952637,-0.0024625658988952637,True,False,23.508616643660126,0.9741415977478027,0.0044579822570085526,0.894472599029541,2.7573938369750977,2.233492851257324,0.8708311319351196,0.0,0.015224184840917587,0.17849522829055786,0.5088303089141846,0.3526268005371094,0.21085530519485474,0.5582118034362793,0.3736739754676819,0.3165068030357361,0.508150577545166,0.5064282417297363,0.6157300472259521,1.8681966066360474,1.4516510963439941,106.45293426513672,0.49679747223854065,0.09552465379238129,30406.44140625,0.0017251805402338505,0.0004940618528053164,0.00035959031083621085,9.664090612204745e-05,0.001465655048377812,0.0003852588124573231,0.001636860056386064,326,0,0.0,0,0,
vae_image_latent,barack_obama_02,barack_obama,add black sunglasses,6,5,0.0010799169540405273,0.004221677780151367,-0.004221677780151367,True,False,23.289821725735163,0.9727923274040222,0.004688326269388199,0.9056799411773682,2.7271909713745117,2.215092182159424,0.8801284432411194,0.0,0.015058777295053005,0.1753123253583908,0.49455827474594116,0.34817665815353394,0.21036165952682495,0.5383342504501343,0.37818318605422974,0.32426905632019043,0.5152862071990967,0.5137413740158081,0.6188734173774719,1.8591129779815674,1.4447121620178223,108.08894348144531,0.48073452711105347,0.09710689634084702,30910.083984375,0.0018991868710145354,0.00034996066824533045,0.0002866648428607732,7.56617373554036e-05,0.0010444531217217445,0.00043227383866906166,0.0012198839678521608,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,0,0.0016202330589294434,0.0016202330589294434,-0.0016202330589294434,True,False,25.091093305082268,0.9845880270004272,0.003096639644354582,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0016391327371820807,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,1,0.0016202330589294434,0.0016202330589294434,-0.0016202330589294434,True,False,25.091093305082268,0.9845880270004272,0.003096639644354582,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0016391327371820807,0.0001403644128004089,0.00011059300595661625,0.0001229959452757612,0.00034560286439955235,0.00011696409637806937,0.0004244795915286334,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,2,0.0016202330589294434,0.0014535784721374512,-0.0014535784721374512,True,False,24.886481464388797,0.9838789701461792,0.003246024949476123,0.7976852655410767,1.9475880861282349,1.696797251701355,0.8684424161911011,0.0,0.014330364763736725,0.16446658968925476,0.5066444873809814,0.3369508981704712,0.20540496706962585,0.4962022006511688,0.3699825406074524,0.26974761486053467,0.4421507716178894,0.4405835270881653,0.5686946511268616,1.5246862173080444,1.0856598615646362,103.12642669677734,0.5621245503425598,0.09300152957439423,29603.306640625,0.001688630087301135,1.7067262888303958e-05,1.4196074516803492e-05,1.3841700820194092e-05,6.289342854870483e-05,5.589497595792636e-05,8.811494974026305e-05,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,3,0.0016202330589294434,0.0017094612121582031,-0.0017094612121582031,True,False,24.570324489737374,0.9826778173446655,0.003491142299026251,0.8395414352416992,1.9387520551681519,1.6937274932861328,0.862732470035553,0.0,0.014748992398381233,0.16442883014678955,0.5191152691841125,0.3335694372653961,0.2032899260520935,0.5141269564628601,0.3759394586086273,0.28821438550949097,0.4685719907283783,0.4669955372810364,0.5887120962142944,1.5690155029296875,1.0969005823135376,106.93435668945312,0.580443263053894,0.09631242603063583,30657.197265625,0.0018220969941467047,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,4,0.0016202330589294434,0.002090275287628174,-0.002090275287628174,True,False,24.270955680882643,0.9814558029174805,0.003740282729268074,0.8761670589447021,1.941472053527832,1.7027599811553955,0.8582816123962402,0.0,0.015188012272119522,0.16617631912231445,0.5293633341789246,0.33259764313697815,0.20237603783607483,0.5285126566886902,0.382291704416275,0.30248889327049255,0.489030122756958,0.48743271827697754,0.6080175638198853,1.6034005880355835,1.1098417043685913,110.54825592041016,0.5944382548332214,0.09947453439235687,31663.7265625,0.001959000714123249,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
vae_image_latent,barack_obama_03,barack_obama,add black sunglasses,6,5,0.0016202330589294434,0.002468883991241455,-0.002468883991241455,True,False,23.99609856190512,0.9802567362785339,0.003984649665653706,0.9083746075630188,1.9500459432601929,1.7394708395004272,0.8546165227890015,0.0,0.01562073826789856,0.16855952143669128,0.5381206274032593,0.3331010937690735,0.20224031805992126,0.5406052470207214,0.38865381479263306,0.31418129801750183,0.5058127045631409,0.5040796399116516,0.6258285045623779,1.6316379308700562,1.1345614194869995,113.88257598876953,0.6057901978492737,0.10239306092262268,32592.720703125,0.0020939179230481386,7.24809933672077e-06,5.548930403165286e-06,1.3436965673463419e-05,2.2466661903308704e-05,0.00012279627844691277,0.0001258870704902346,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,0,0.001661062240600586,0.001661062240600586,-0.001661062240600586,True,False,26.070517277590582,0.9768469333648682,0.0024714297614991665,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0006711531314067543,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,1,0.001661062240600586,0.001661062240600586,-0.001661062240600586,True,False,26.070517277590582,0.9768469333648682,0.0024714297614991665,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0006711531314067543,1.3339145880308934e-05,9.753139238455333e-06,1.3124487168170162e-06,3.794991789618507e-05,1.3420169125311077e-05,4.3532473707960535e-05,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,2,0.001661062240600586,0.0017005205154418945,-0.0017005205154418945,True,False,25.285193571502383,0.9723373651504517,0.002961287973448634,0.7953038215637207,2.0803542137145996,1.7832376956939697,0.873105525970459,0.0,0.014429510571062565,0.169788658618927,0.49838218092918396,0.34865692257881165,0.20762130618095398,0.5665531158447266,0.3712467551231384,0.2693890333175659,0.441671222448349,0.44011709094047546,0.5548771619796753,1.440895438194275,1.1009167432785034,98.72865295410156,0.5104413032531738,0.08894684165716171,28312.658203125,0.0008322653593495488,2.9256991183501668e-05,2.298581603099592e-05,7.165587248891825e-06,0.00010113613097928464,5.00093046866823e-05,0.00011901727797697361,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,3,0.001661062240600586,0.0018589496612548828,-0.0018589496612548828,True,False,24.8902950914788,0.9694422483444214,0.0032431758008897305,0.8145849704742432,2.1290342807769775,1.8050181865692139,0.8779527544975281,0.0,0.014964155852794647,0.17359361052513123,0.5244017243385315,0.35688668489456177,0.20503883063793182,0.5543692708015442,0.3644487261772156,0.2738785147666931,0.4539157450199127,0.45233580470085144,0.5554503202438354,1.4584728479385376,1.1134158372879028,99.1698989868164,0.5092865824699402,0.08918620645999908,28388.849609375,0.0009626915561966598,5.612413588096388e-05,4.603363777277991e-05,3.436419319768902e-06,0.0001307237398577854,3.6303586966823786e-05,0.00015390734226080762,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,4,0.001661062240600586,0.0019922256469726562,-0.0019922256469726562,True,False,24.654794160360062,0.9678124785423279,0.00342389615252614,0.8304499387741089,2.2536873817443848,1.8848474025726318,0.8676443099975586,0.0,0.01544109545648098,0.1778622269630432,0.5452525615692139,0.3672470450401306,0.20646154880523682,0.5453745722770691,0.3661450445652008,0.2807222604751587,0.46914950013160706,0.4673980176448822,0.5549404621124268,1.5437688827514648,1.1521810293197632,100.75114440917969,0.5172671675682068,0.09035836160182953,28761.958984375,0.001048277597874403,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
unet.conv_in,barack_obama_01,barack_obama,add black sunglasses,6,5,0.001661062240600586,0.002175569534301758,-0.002175569534301758,True,False,24.44979426469763,0.9663233757019043,0.003589389380067587,0.8468822240829468,2.3603057861328125,1.9566779136657715,0.8591980338096619,0.0,0.015908140689134598,0.18201559782028198,0.5626193881034851,0.37617409229278564,0.20792034268379211,0.5382739901542664,0.36926645040512085,0.2863997220993042,0.48164620995521545,0.4798935353755951,0.5571056008338928,1.61748206615448,1.196756362915039,102.77864837646484,0.5235585570335388,0.09196913242340088,29274.68359375,0.0011293449206277728,3.82462858397048e-05,3.229143112548627e-05,4.086738499609055e-06,8.705537766218185e-05,1.815155155782122e-05,0.00010212900636004428,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,0,0.0019327402114868164,0.0019327402114868164,-0.0019327402114868164,True,False,24.858584224746238,0.9810131788253784,0.0032669431529939175,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0014341402566060424,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,1,0.0019327402114868164,0.0019327402114868164,-0.0019327402114868164,True,False,24.858584224746238,0.9810131788253784,0.0032669431529939175,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0014341402566060424,0.00016608306032139808,0.00014346504758577794,0.00010055482562165707,0.00036905519664287567,0.0001249072956852615,0.0004583455535344807,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,2,0.0019327402114868164,0.0017426013946533203,-0.0017426013946533203,True,False,24.27194553054338,0.9782799482345581,0.0037394303362816572,0.7999047636985779,2.2758371829986572,1.894273281097412,0.8731933832168579,0.0,0.014287303201854229,0.1715782880783081,0.4971027076244354,0.34445056319236755,0.2096143513917923,0.530195415019989,0.3674606680870056,0.2697463631629944,0.44214928150177,0.4405820965766907,0.5704907178878784,1.5314944982528687,1.2246778011322021,102.62970733642578,0.5062459707260132,0.09250116348266602,29444.033203125,0.0015664182137697935,4.031285698147258e-06,3.5174023196304915e-06,6.264120884225122e-07,1.512435483164154e-05,3.5683729947777465e-05,3.9129151123197904e-05,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,3,0.0019327402114868164,0.0020945072174072266,-0.0020945072174072266,True,False,23.787535055334725,0.9757146239280701,0.0041806758381426334,0.8437632322311401,2.5466549396514893,2.0797278881073,0.8721871972084045,0.0,0.01469129417091608,0.17532873153686523,0.5087130069732666,0.34903207421302795,0.2120596021413803,0.534241259098053,0.3725724220275879,0.2911960184574127,0.4723132848739624,0.47060251235961914,0.5932232737541199,1.7223944664001465,1.359313726425171,104.82928466796875,0.4891687035560608,0.09433992952108383,30029.33203125,0.0017324117943644524,5.970139795863361e-07,4.943008775626367e-07,2.8927183848281857e-07,1.9043512793359696e-06,6.14893588135601e-06,6.490023383167112e-06,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,4,0.0019327402114868164,0.0026127099990844727,-0.0026127099990844727,True,False,23.397496567954423,0.9734178781509399,0.004573517479002476,0.8812688589096069,2.7629776000976562,2.2337660789489746,0.8720333576202393,0.0,0.015095059759914875,0.1797877997159958,0.5171345472335815,0.35876837372779846,0.21313564479351044,0.5383358001708984,0.3758936822414398,0.307834267616272,0.4957682192325592,0.49408960342407227,0.6127191781997681,1.8812774419784546,1.470836877822876,107.26580047607422,0.476701021194458,0.09645885229110718,30703.8046875,0.0019308037590235472,5.056037844042294e-05,4.694771268987097e-05,5.0122442189604044e-05,0.00016374049300793558,4.749323124997318e-05,0.0001906285783164342,326,0,0.0,0,0,
unet.conv_in,barack_obama_02,barack_obama,add black sunglasses,6,5,0.0019327402114868164,0.003481626510620117,-0.003481626510620117,True,False,23.100004152754593,0.9714968204498291,0.004897783510386944,0.9239173531532288,2.9275760650634766,2.3545823097229004,0.8708963394165039,0.0,0.015518146567046642,0.18401691317558289,0.5351570248603821,0.37274953722953796,0.21257132291793823,0.5492281317710876,0.380417138338089,0.3280274569988251,0.5237845778465271,0.5220159292221069,0.6243706345558167,1.992169976234436,1.5503445863723755,108.63700103759766,0.46698635816574097,0.09744715690612793,31018.392578125,0.0020600170828402042,0.00021508442296180874,0.00017690622189547867,6.816664972575381e-05,0.0004917446640320122,6.376653618644923e-05,0.0005727851239532627,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,0,0.002988100051879883,0.002988100051879883,-0.002988100051879883,True,False,25.091093305082268,0.9845880270004272,0.003096639644354582,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0016391327371820807,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,1,0.002988100051879883,0.002988100051879883,-0.002988100051879883,True,False,25.091093305082268,0.9845880270004272,0.003096639644354582,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0016391327371820807,0.0008262511692009866,0.0007196377846412361,0.0009011030197143555,0.001740081119351089,0.0002569886564742774,0.00225975256594749,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,2,0.002988100051879883,0.0029947757720947266,-0.0029947757720947266,True,False,24.349913743098327,0.9817005395889282,0.0036728959530591965,0.8108578324317932,1.9030416011810303,1.679724931716919,0.8747230768203735,0.0,0.01490999199450016,0.16704365611076355,0.5066829919815063,0.33719533681869507,0.20894885063171387,0.5669036507606506,0.3830786645412445,0.2697509527206421,0.44215527176856995,0.4405879080295563,0.571135401725769,1.5198768377304077,1.0735118389129639,101.94789123535156,0.5631580352783203,0.09214659035205841,29331.169921875,0.0020396090112626553,0.0002193922409787774,0.0001779848535079509,0.00016619189409539104,0.0004939409554935992,0.0008544584852643311,0.001039955902765639,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,3,0.002988100051879883,0.0038166046142578125,-0.0038166046142578125,True,False,24.024767596837982,0.980240523815155,0.003958432469516993,0.8597391843795776,1.9100908041000366,1.7511544227600098,0.8697203397750854,0.0,0.01566655933856964,0.17196470499038696,0.5268955230712891,0.3440859317779541,0.21280711889266968,0.586969256401062,0.40008264780044556,0.2862870991230011,0.4656241834163666,0.4640780985355377,0.5843688249588013,1.5603710412979126,1.0904730558395386,103.76719665527344,0.5828267931938171,0.0937945544719696,29855.734375,0.0022118801716715097,0.00021690355788450688,0.00015627055836375803,0.00011652823013719171,0.0006724685081280768,0.0006340479594655335,0.0009691631331100006,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,4,0.002988100051879883,0.003855466842651367,-0.003855466842651367,True,False,23.727712772911836,0.9788210391998291,0.004238661378622055,0.8923584222793579,1.9668117761611938,1.8038504123687744,0.8654695153236389,0.0,0.015917645767331123,0.1725732535123825,0.5313162207603455,0.3408212959766388,0.2178240418434143,0.6036065816879272,0.4139702618122101,0.3016778528690338,0.4873197078704834,0.48577845096588135,0.5889192819595337,1.5698347091674805,1.1129517555236816,104.63568878173828,0.5981746315956116,0.09456750750541687,30101.771484375,0.002405324252322316,0.00018848855688702315,0.00014936218212824315,4.957522469339892e-05,0.0005031221080571413,0.0006724292179569602,0.0008749786335728061,326,0,0.0,0,0,
unet.conv_in,barack_obama_03,barack_obama,add black sunglasses,6,5,0.002988100051879883,0.003772139549255371,-0.003772139549255371,True,False,23.63894844847664,0.9783939123153687,0.004326185677200556,0.9136496186256409,2.05267596244812,1.8113151788711548,0.8614935278892517,0.0,0.016064302995800972,0.17380556464195251,0.5397742986679077,0.3469599783420563,0.22069664299488068,0.6181487441062927,0.42567533254623413,0.3144523501396179,0.5050920248031616,0.5033483505249023,0.588459849357605,1.5786281824111938,1.116525411605835,106.08061981201172,0.6134912371635437,0.09577517956495285,30486.185546875,0.002441789722070098,0.00016091445286292583,0.00012110103853046894,0.00020083693380001932,0.0005204260814934969,0.0004722706216853112,0.0007581406485984197,326,0,0.0,0,0,
unet.up_blocks.0,barack_obama_01,barack_obama,add black sunglasses,6,0,1.9788742065429688e-05,1.9788742065429688e-05,-1.9788742065429688e-05,True,False,26.070517277590582,0.9768469333648682,0.0024714297614991665,0.7494277954101562,1.9212477207183838,1.674102783203125,0.8746515512466431,0.0,0.01400594599545002,0.17096424102783203,0.4778667986392975,0.34311479330062866,0.20652326941490173,0.5307715535163879,0.3686310350894928,0.237868070602417,0.3973205089569092,0.39581573009490967,0.5555921196937561,1.4427913427352905,1.0737801790237427,101.47411346435547,0.5332565903663635,0.09171640872955322,29194.240234375,0.0006711531314067543,0.0,0.0,0.0,0.0,0.0,0.0,326,0,0.0,0,0,
