iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
10,0.00011742115020751953,0.00011742115020751953,1.0,1.857477764133364e-05,-9.884637256618589e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,47.310763764755876,0.9998313188552856,1.857477764133364e-05,0.004309846553951502,0.09702140837907791,0.3695683479309082,0.20997892320156097,0.9746620655059814,0.0,0.0024792617186903954,0.09243269264698029,0.24668963253498077,0.18913432955741882,0.09153811633586884,0.2753172516822815,0.1753481924533844,0.013504119589924812,0.04554344713687897,0.03921853005886078,0.10723226517438889,0.22224798798561096,0.20102088153362274,0.0,0.0,0.0,0.0,0.0,7.247469329740852e-05,6.138579919934273e-05,0.00012108184455428272,0.000265582901192829,0.0,0.0003069460669214755,134,0,0.0,0,0,,0.14133797772228718,2.67818277888,5.818844795227051,-0.0005034208297729492,True,-0.0005034208297729492
11,8.416175842285156e-05,8.416175842285156e-05,1.0,1.3594140000350308e-05,-7.056762115098536e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,48.66648261773878,0.9998764991760254,1.3594140000350308e-05,0.0036870231851935387,0.08677142858505249,0.34988540410995483,0.1888761818408966,0.9756202101707458,0.0,0.0023985281586647034,0.09119332581758499,0.24151258170604706,0.18934646248817444,0.09006395936012268,0.27055624127388,0.17467333376407623,0.014497615396976471,0.04002750664949417,0.03338155895471573,0.10571637749671936,0.22066502273082733,0.19825489819049835,0.0,0.0,0.0,0.0,0.0,5.251149195828475e-05,4.515868204180151e-05,6.647686677752063e-05,0.0002122554724337533,0.0,0.00023295562398463268,134,0,0.0,0,0,,0.14030093513429165,2.8192270919680595,5.818844795227051,-0.0005366802215576172,True,-0.0005366802215576172
12,7.152557373046875e-05,7.152557373046875e-05,1.0,1.0654944162524771e-05,-6.087062865844928e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,49.72448821873844,0.99990314245224,1.0654944162524771e-05,0.0032641910947859287,0.07894012331962585,0.32285505533218384,0.18143659830093384,0.977896511554718,0.0,0.002319375518709421,0.08963432908058167,0.23573637008666992,0.18896737694740295,0.08854879438877106,0.2655174434185028,0.1739000529050827,0.01620967499911785,0.03532041981816292,0.029037516564130783,0.10475485026836395,0.21957474946975708,0.19633476436138153,0.0,0.0,0.0,0.0,0.0,3.9499565900769085e-05,3.4502190828789026e-05,4.606190123013221e-05,0.00016513658920302987,0.0,0.00017928304079549765,134,0,0.0,0,0,,0.1473859790712595,2.96700388006866,5.818844795227051,-0.00054931640625,True,-0.00054931640625
13,6.437301635742188e-05,6.437301635742188e-05,1.0,9.723516086523887e-06,-5.4649499361403286e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.121766629695784,0.9999115467071533,9.723516086523887e-06,0.0031182554084807634,0.07545608282089233,0.3159361183643341,0.1789218932390213,0.9811580181121826,0.0,0.002241601934656501,0.08796490728855133,0.23042745888233185,0.18809206783771515,0.08711296319961548,0.26079851388931274,0.1733931005001068,0.018118899315595627,0.03194277733564377,0.030356435105204582,0.10556578636169434,0.2177143692970276,0.197137251496315,0.0,0.0,0.0,0.0,0.0,3.9653878047829494e-05,3.3416748919989914e-05,6.938758451724425e-05,0.00013792619574815035,0.0,0.00016287228589084327,134,0,0.0,0,0,,0.14245113916695118,3.1097752396017313,5.818844795227051,-0.0005564689636230469,True,-0.0005564689636230469
14,6.890296936035156e-05,6.890296936035156e-05,1.0,9.817344107432291e-06,-5.908562525291927e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.08005986295839,0.9999109506607056,9.817344107432291e-06,0.003133264137431979,0.07332399487495422,0.30729207396507263,0.17199215292930603,0.9851261973381042,0.0,0.0021531907841563225,0.08634054660797119,0.2291153371334076,0.18629170954227448,0.08582629263401031,0.2567765414714813,0.17221243679523468,0.019736647605895996,0.033948954194784164,0.033774346113204956,0.1076330840587616,0.2276892364025116,0.19780117273330688,0.0,0.0,0.0,0.0,0.0,4.698390330304392e-05,3.815388117800467e-05,9.30290188989602e-05,0.0001366154319839552,0.0,0.0001760152846544892,134,0,0.0,0,0,,0.14307451248168945,3.25353348441422,5.818844795227051,-0.0005519390106201172,True,-0.0005519390106201172
15,6.99162483215332e-05,6.99162483215332e-05,1.0,9.954087545338552e-06,-5.996215986669995e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.019985439928135,0.9999097585678101,9.954087545338552e-06,0.0031550098210573196,0.07107801735401154,0.2991107404232025,0.16302987933158875,0.988152801990509,0.0,0.0020403305534273386,0.08491069078445435,0.2256934642791748,0.1839514821767807,0.08475451171398163,0.25371015071868896,0.17037853598594666,0.020767666399478912,0.035983406007289886,0.03578636050224304,0.10950815677642822,0.233012393116951,0.19634434580802917,0.0,0.0,0.0,0.0,0.0,5.290386252454482e-05,4.241463466314599e-05,0.00010246564488625154,0.00014924492279533297,0.0,0.00019331599847339172,134,0,0.0,0,0,,0.14359363168478012,3.397700384259224,5.818844795227051,-0.0005509257316589355,True,-0.0005509257316589355
16,6.830692291259766e-05,6.830692291259766e-05,1.0,9.670646250015125e-06,-5.863627666258253e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.1454450281074,0.9999123811721802,9.670646250015125e-06,0.0031097661703824997,0.0685039758682251,0.29094189405441284,0.15450255572795868,0.9888821840286255,0.0,0.0019178378861397505,0.08377054333686829,0.22090449929237366,0.18138054013252258,0.08393458276987076,0.25170376896858215,0.16836762428283691,0.02114183083176613,0.03654419630765915,0.036351222544908524,0.11022470891475677,0.22957639396190643,0.19297780096530914,0.0,0.0,0.0,0.0,0.0,5.5346339649986476e-05,4.444740989129059e-05,9.734441118780524e-05,0.00016344549658242613,0.0,0.00020304963506806022,134,0,0.0,0,0,,0.14303294196724892,3.5412341002374887,5.818844795227051,-0.0005525350570678711,True,-0.0005525350570678711
17,6.526708602905273e-05,6.526708602905273e-05,1.0,8.867929864209145e-06,-5.639915616484359e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.521777503463866,0.9999196529388428,8.867929864209145e-06,0.00297790695913136,0.06468132883310318,0.28202688694000244,0.14082320034503937,0.9899035692214966,0.0,0.0018037237459793687,0.08295467495918274,0.21526284515857697,0.17885296046733856,0.08339281380176544,0.25064292550086975,0.16626954078674316,0.02096417546272278,0.035858090966939926,0.03566509485244751,0.10938874632120132,0.2360927313566208,0.1896854192018509,0.0,0.0,0.0,0.0,0.0,5.451199467643164e-05,4.415233343024738e-05,8.134009112836793e-05,0.00017186964396387339,0.0,0.00020267306444611444,134,0,0.0,0,0,,0.14040137454867363,3.682107137516141,5.818844795227051,-0.000555574893951416,True,-0.000555574893951416
18,5.513429641723633e-05,5.513429641723633e-05,1.0,7.680086127948016e-06,-4.745421028928831e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,51.14633909567079,0.9999305009841919,7.680086127948016e-06,0.0027712967712432146,0.059444330632686615,0.2730318307876587,0.12475492060184479,0.9872006177902222,0.0,0.0017059344099834561,0.08246097713708878,0.21095463633537292,0.17660324275493622,0.08311645686626434,0.2502327859401703,0.16432493925094604,0.020422369241714478,0.03610587865114212,0.03419755399227142,0.10725675523281097,0.24384552240371704,0.18666668236255646,0.0,0.0,0.0,0.0,0.0,5.070739643997513e-05,4.1463015804765746e-05,6.09591297688894e-05,0.00017030617163982242,0.0,0.00019238146827108896,134,0,0.0,0,0,,0.14630880020558834,3.82884250395,5.818844795227051,-0.0005657076835632324,True,-0.0005657076835632324
19,4.309415817260742e-05,4.309415817260742e-05,1.0,6.3075012803892605e-06,-3.678665598272346e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,52.00142652650905,0.9999427795410156,6.3075012803892605e-06,0.0025114738382399082,0.05352042615413666,0.26503920555114746,0.11430203169584274,0.9851429462432861,0.0,0.0016143880784511566,0.08226491510868073,0.20980793237686157,0.17469660937786102,0.0830443948507309,0.2500663995742798,0.16242404282093048,0.019708732143044472,0.039138201624155045,0.032159268856048584,0.10468780994415283,0.2458435297012329,0.1841745525598526,0.0,0.0,0.0,0.0,0.0,4.375309799797833e-05,3.604768426157534e-05,4.1329847590532154e-05,0.00015679952048230916,0.0,0.00017177897150228146,134,0,0.0,0,0,,0.1442655399441719,3.973905023187399,5.818844795227051,-0.0005777478218078613,True,-0.0005777478218078613
20,3.2067298889160156e-05,3.2067298889160156e-05,1.0,5.0402063607180025e-06,-2.7027092073694803e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,52.97551681910346,0.9999542236328125,5.0402063607180025e-06,0.002245040377601981,0.04863624647259712,0.2582261264324188,0.11441954970359802,0.9840830564498901,0.0,0.001543495338410139,0.08233244717121124,0.20957018435001373,0.17329686880111694,0.0830729752779007,0.249735027551651,0.1605030745267868,0.018972789868712425,0.04205762594938278,0.03467020392417908,0.10269858688116074,0.24119018018245697,0.18560659885406494,0.0,0.0,0.0,0.0,0.0,3.407526310184039e-05,2.8258409656700678e-05,2.5665267457952723e-05,0.00013220103573985398,0.0,0.00014175853087614854,134,0,0.0,0,0,,0.14143121242523193,4.115702522918582,5.818844795227051,-0.0005887746810913086,True,-0.0005887746810913086
21,2.7060508728027344e-05,2.7060508728027344e-05,1.0,4.2346887312305626e-06,-2.282581954204943e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.731785067682424,0.9999616146087646,4.2346887312305626e-06,0.002057835925370455,0.046721357852220535,0.2514413595199585,0.11420917510986328,0.9840817451477051,0.0,0.0015145237557590008,0.08261734247207642,0.2101031094789505,0.17247900366783142,0.0830756425857544,0.24895019829273224,0.15862460434436798,0.018306352198123932,0.04461219161748886,0.03731062263250351,0.10194987058639526,0.23188868165016174,0.18750335276126862,0.0,0.0,0.0,0.0,0.0,2.4677910914761014e-05,2.045420478680171e-05,1.8850050764740445e-05,0.00010289360216120258,0.0,0.00010940654258369755,134,0,0.0,0,0,,0.1454714499413967,4.261856654658914,5.818844795227051,-0.0005937814712524414,True,-0.0005937814712524414
22,2.574920654296875e-05,2.574920654296875e-05,1.0,4.048221853736322e-06,-2.1700983779737726e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.927356949792,0.9999634623527527,4.048221853736322e-06,0.0020120192784816027,0.047486841678619385,0.24316373467445374,0.11500435322523117,0.9851576089859009,0.0,0.0015137114096432924,0.083032988011837,0.21105259656906128,0.17227627336978912,0.08295419067144394,0.24764426052570343,0.15663935244083405,0.0177520290017128,0.04664331302046776,0.038904234766960144,0.10230672359466553,0.22858254611492157,0.18933610618114471,0.0,0.0,0.0,0.0,0.0,2.075410338875372e-05,1.6889787730178796e-05,2.0820785721298307e-05,7.998321234481409e-05,0.0,8.687241859237843e-05,134,0,0.0,0,0,,0.1403625514358282,4.402689008042216,5.818844795227051,-0.0005950927734375,True,-0.0005950927734375
23,2.968311309814453e-05,2.968311309814453e-05,1.0,4.317860657465644e-06,-2.5365252440678887e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.647313769786784,0.9999610185623169,4.317860657465644e-06,0.0020779462065547705,0.04919980838894844,0.2321009486913681,0.11568108201026917,0.986682653427124,0.0,0.0015014547389000654,0.08349037915468216,0.21205246448516846,0.17302970588207245,0.08263702690601349,0.24588508903980255,0.15616072714328766,0.017319144681096077,0.0480785109102726,0.040130615234375,0.10297632962465286,0.22167979180812836,0.19070708751678467,0.0,0.0,0.0,0.0,0.0,2.399688855803106e-05,1.9339355276315473e-05,2.467146987328306e-05,7.488296978408471e-05,0.0,8.465224103567826e-05,134,0,0.0,0,0,,0.14297206327319145,4.54621309414506,5.818844795227051,-0.0005911588668823242,True,-0.0005911588668823242
24,2.9385089874267578e-05,2.9385089874267578e-05,1.0,4.680607162299566e-06,-2.4704482711968012e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.296978071538675,0.9999579191207886,4.680607162299566e-06,0.0021634711883962154,0.0495954230427742,0.21839401125907898,0.12091613560914993,0.9867197871208191,0.0,0.001470176037400961,0.08391587436199188,0.2128191888332367,0.17445483803749084,0.08210320770740509,0.243785560131073,0.15508747100830078,0.01699858531355858,0.04893046244978905,0.04107746481895447,0.10325521230697632,0.2267470508813858,0.19149449467658997,0.0,0.0,0.0,0.0,0.0,2.920082988566719e-05,2.3624788809684105e-05,2.7579033485380933e-05,8.466379949823022e-05,0.0,9.664047364214509e-05,134,0,0.0,0,0,,0.14790937677025795,4.694726096466184,5.818844795227051,-0.0005914568901062012,True,-0.0005914568901062012
25,2.8371810913085938e-05,2.8371810913085938e-05,1.0,4.846034244110342e-06,-2.3525775759480894e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.14613521280722,0.999956488609314,4.846034244110342e-06,0.002201370894908905,0.04821985960006714,0.20344178378582,0.12282567471265793,0.9853513240814209,0.0,0.0014242460019886494,0.08424331247806549,0.2132159024477005,0.17527472972869873,0.08138489723205566,0.24141894280910492,0.15348461270332336,0.0167795792222023,0.04925882816314697,0.04148203879594803,0.10294127464294434,0.2336195558309555,0.19126197695732117,0.0,0.0,0.0,0.0,0.0,3.2824584195623174e-05,2.6685755074140616e-05,2.932704046543222e-05,9.730631427373737e-05,0.0,0.00011008259150062293,134,0,0.0,0,0,,0.14397379383444786,4.839184891432524,5.818844795227051,-0.0005924701690673828,True,-0.0005924701690673828
26,2.574920654296875e-05,2.574920654296875e-05,1.0,4.6111244955682196e-06,-2.1138082956895232e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.36193152122729,0.9999586343765259,4.6111244955682196e-06,0.0021473527885973454,0.04569678753614426,0.1887713372707367,0.11666668951511383,0.9848899841308594,0.0,0.0013652723282575607,0.08442112803459167,0.2132292538881302,0.17548678815364838,0.08055435121059418,0.2388620525598526,0.15152841806411743,0.016654370352625847,0.0491434745490551,0.041418641805648804,0.10209155082702637,0.23679469525814056,0.19171273708343506,0.0,0.0,0.0,0.0,0.0,3.349166945554316e-05,2.742309879977256e-05,2.9474071197910234e-05,0.00010307564662070945,0.0,0.00011561586426593152,134,0,0.0,0,0,,0.14664700254797935,4.98648546077311,5.818844795227051,-0.0005950927734375,True,-0.0005950927734375
27,2.372264862060547e-05,2.372264862060547e-05,1.0,3.969085810240358e-06,-1.975356281036511e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,54.01309511697264,0.9999642372131348,3.969085810240358e-06,0.0019922563806176186,0.042654603719711304,0.1758100837469101,0.1027071475982666,0.9854146242141724,0.0,0.0012967856600880623,0.08443301171064377,0.2129209041595459,0.17507869005203247,0.07970862090587616,0.23621921241283417,0.1495230495929718,0.01661815121769905,0.0486656129360199,0.04096650704741478,0.10085859149694443,0.23585303127765656,0.19317202270030975,0.0,0.0,0.0,0.0,0.0,3.084810305153951e-05,2.56201637967024e-05,2.6924793928628787e-05,9.88904939731583e-05,0.0,0.0001100557703221537,134,0,0.0,0,0,,0.14372854307293892,5.130742872133851,5.818844795227051,-0.0005971193313598633,True,-0.0005971193313598633
28,2.1457672119140625e-05,2.1457672119140625e-05,1.0,3.1354325074062217e-06,-1.8322240066481754e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,55.03702543310421,0.9999717473983765,3.1354325074062217e-06,0.0017707152292132378,0.03947857767343521,0.16591417789459229,0.08671264350414276,0.9868373870849609,0.0,0.001227187691256404,0.08427534997463226,0.21239008009433746,0.17445693910121918,0.07900464534759521,0.23365899920463562,0.14769555628299713,0.01666596531867981,0.04791412502527237,0.040216464549303055,0.09937310218811035,0.23386211693286896,0.19266070425510406,0.0,0.0,0.0,0.0,0.0,2.635258533700835e-05,2.217399378423579e-05,2.297608443768695e-05,8.675532444613054e-05,0.0,9.61276834742663e-05,134,0,0.0,0,0,,0.14353945665061474,5.27477690204978,5.818844795227051,-0.0005993843078613281,True,-0.0005993843078613281
29,1.8596649169921875e-05,1.8596649169921875e-05,1.0,2.386477262916742e-06,-1.6210171452257782e-05,unet.conv_in,add headphones,6,barack_obama_01,barack_obama,1234,0.018,True,False,56.222426990043516,0.9999784231185913,2.386477262916742e-06,0.0015448227059096098,0.0361318476498127,0.1594553142786026,0.07778986543416977,0.9864953756332397,0.0,0.0011735029984265566,0.08398173004388809,0.2117772102355957,0.17490294575691223,0.07849512249231339,0.23134642839431763,0.1461876630783081,0.016789056360721588,0.04696938768029213,0.03925319015979767,0.09780915081501007,0.2399628907442093,0.1903029829263687,0.0,0.0,0.0,0.0,0.0,2.1774110791739076e-05,1.813462222344242e-05,1.8484071915736422e-05,7.022205682005733e-05,0.0,7.794725526010121e-05,134,0,0.0,0,0,,0.1456868201494217,5.420970004051924,5.818844795227051,-0.0006022453308105469,True,-0.0006022453308105469
