iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
0,0.0003031492233276367,0.0003031492233276367,1.0,6.54873438179493e-05,-0.00023766187950968742,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,41.838426243001905,0.9986681342124939,6.54873438179493e-05,0.00809242483228445,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.0933788288384676,0.1902541033923626,5.818844795227051,0.0,False,nan
1,0.0003031492233276367,0.0003031492233276367,1.0,6.54873438179493e-05,-0.00023766187950968742,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,41.838426243001905,0.9986681342124939,6.54873438179493e-05,0.00809242483228445,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.00014924728020559996,0.00012358688400126994,0.0002815953048411757,0.0004128682194277644,0.0,0.0005360079764965812,134,0,0.0,0,0,,0.14437970332801342,0.33559804037213326,5.832516670227051,0.0,False,nan
2,0.00016766786575317383,0.00016766786575317383,1.0,3.054674016311765e-05,-0.00013712112559005618,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,45.15035129274388,0.9993786811828613,3.054674016311765e-05,0.005526910535991192,0.15087665617465973,0.4833577275276184,0.375656396150589,0.970770537853241,0.0,0.0033134089317172766,0.07817869633436203,0.22682324051856995,0.1556706428527832,0.08318525552749634,0.2233853042125702,0.15197056531906128,0.04393072426319122,0.07703663408756256,0.07673116028308868,0.12343940138816833,0.340307354927063,0.2186955213546753,0.0,0.0,0.0,0.0,0.0,8.411688031628728e-05,6.77709758747369e-05,0.00016317858535330743,0.00021978230506647378,0.0,0.0002942788933365727,134,0,0.0,0,0,,0.14447494968771935,0.48059687949717045,5.832516670227051,-0.0001354813575744629,False,nan
3,0.0001080632209777832,0.0001080632209777832,1.0,1.70147031894885e-05,-9.10485177882947e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,47.69175622488926,0.999652087688446,1.70147031894885e-05,0.004124888218939304,0.12426615506410599,0.3781651258468628,0.28667715191841125,0.9753653407096863,0.0,0.0028331996873021126,0.07635731995105743,0.22518084943294525,0.1522749811410904,0.08272841572761536,0.2362147867679596,0.15741972625255585,0.029421282932162285,0.052334148436784744,0.052094295620918274,0.128777414560318,0.3120378851890564,0.22979232668876648,0.0,0.0,0.0,0.0,0.0,5.796801997348666e-05,4.698269549407996e-05,4.527269265963696e-05,0.00016987015260383487,0.0,0.00019097945036532094,134,0,0.0,0,0,,0.1480241697281599,0.6291590128093958,5.832516670227051,-0.00019508600234985352,False,nan
4,9.906291961669922e-05,9.906291961669922e-05,1.0,1.295478614338208e-05,-8.610813529230654e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,48.875697519190425,0.9997345805168152,1.295478614338208e-05,0.0035992758348584175,0.11159119755029678,0.3143945038318634,0.22709664702415466,0.973811686038971,0.0,0.0026851091533899307,0.07766465097665787,0.22075308859348297,0.15246550738811493,0.08369438350200653,0.24122130870819092,0.16380861401557922,0.020305901765823364,0.04358302801847458,0.035744015127420425,0.13038668036460876,0.3056688606739044,0.2321033626794815,0.0,0.0,0.0,0.0,0.0,6.4352665503975e-05,5.382126255426556e-05,5.2151641284581274e-05,0.0001989527081605047,0.0,0.00022212601746188194,134,0,0.0,0,0,,0.14777487888932228,0.7774306107312441,5.832516670227051,-0.0002040863037109375,False,nan
5,8.07046890258789e-05,8.07046890258789e-05,1.0,9.992931154556572e-06,-7.071175787132233e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,50.00307104613496,0.99979567527771,9.992931154556572e-06,0.003161159809678793,0.10334417223930359,0.3032340407371521,0.220332071185112,0.9742050766944885,0.0,0.002653211820870638,0.08031848073005676,0.21275703608989716,0.15493160486221313,0.08575404435396194,0.24612978100776672,0.17107301950454712,0.01637471467256546,0.052511852234601974,0.04484711214900017,0.12767766416072845,0.30975788831710815,0.2231050580739975,0.0,0.0,0.0,0.0,0.0,6.0378890339052305e-05,5.1325183449080214e-05,9.528595546726137e-05,0.00018556216673459858,0.0,0.00022314259093056377,134,0,0.0,0,0,,0.14608826115727425,0.9240241833031178,5.832516670227051,-0.0002224445343017578,False,nan
6,6.097555160522461e-05,6.097555160522461e-05,1.0,7.631608241354115e-06,-5.33439451828599e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.17383931672016,0.9998447299003601,7.631608241354115e-06,0.0027625365182757378,0.09974116086959839,0.3248480260372162,0.22820481657981873,0.9745839238166809,0.0,0.002680402249097824,0.08384603261947632,0.21552534401416779,0.1586809903383255,0.08825993537902832,0.25273749232292175,0.1777719408273697,0.015073570422828197,0.05536887049674988,0.048423558473587036,0.12486151605844498,0.3100396692752838,0.21308450400829315,0.0,0.0,0.0,0.0,0.0,4.8431924369651824e-05,4.106443520868197e-05,9.956203575711697e-05,0.00014008690777700394,0.0,0.0001832181209154268,134,0,0.0,0,0,,0.14369545690715313,1.0683170799165964,5.832516670227051,-0.0002421736717224121,False,nan
7,5.626678466796875e-05,5.626678466796875e-05,1.0,6.819345799158327e-06,-4.944743704982102e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.66257286552203,0.9998620748519897,6.819345799158327e-06,0.0026113877538591623,0.10276146233081818,0.37319716811180115,0.24822898209095,0.9738863706588745,0.0,0.0027078944258391857,0.08753164112567902,0.22290168702602386,0.162626713514328,0.09068925678730011,0.2666468918323517,0.18307889997959137,0.014382926747202873,0.05409801006317139,0.047554757446050644,0.12340101599693298,0.3113744258880615,0.20679768919944763,0.0,0.0,0.0,0.0,0.0,4.0001650631893426e-05,3.271862442488782e-05,8.17855543573387e-05,0.00010293701780028641,0.0,0.0001412641036239802,134,0,0.0,0,0,,0.14404836110770702,1.2129276003688574,5.832516670227051,-0.00024688243865966797,False,nan
8,5.21540641784668e-05,5.21540641784668e-05,1.0,7.592232122988207e-06,-4.456183160073124e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.19630522367932,0.9998469352722168,7.592232122988207e-06,0.0027554004918783903,0.10749422013759613,0.40103110671043396,0.258708655834198,0.9723004102706909,0.0,0.0027468488551676273,0.09056155383586884,0.22823907434940338,0.16682498157024384,0.0927201509475708,0.27805301547050476,0.18710029125213623,0.01379963755607605,0.050465118139982224,0.04409559816122055,0.12381239235401154,0.33710771799087524,0.2104015052318573,0.0,0.0,0.0,0.0,0.0,3.951721009798348e-05,3.150644988636486e-05,5.240216705715284e-05,0.00010690554336179048,0.0,0.00012934082337814155,134,0,0.0,0,0,,0.14397472329437733,1.3573224879801273,5.832516670227051,-0.0002509951591491699,False,nan
9,4.839897155761719e-05,4.839897155761719e-05,1.0,8.839338988764212e-06,-3.9559632568852976e-05,unet.conv_in,add headphones,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,50.535802105825915,0.9998222589492798,8.839338988764212e-06,0.0029731024987995625,0.11118610203266144,0.41288748383522034,0.2600425183773041,0.9709860682487488,0.0,0.002778216265141964,0.09238816797733307,0.23017433285713196,0.17082059383392334,0.09419906139373779,0.28619518876075745,0.19009695947170258,0.013530928641557693,0.04591958969831467,0.03958384692668915,0.12602360546588898,0.3472350537776947,0.21992772817611694,0.0,0.0,0.0,0.0,0.0,4.22329903813079e-05,3.3802112739067525e-05,2.273770769534167e-05,0.00012681432417593896,0.0,0.00013973218838052746,134,0,0.0,0,0,,0.14487156830728054,1.502746431156993,5.832516670227051,-0.00025475025177001953,False,nan
