iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
10,0.00011724233627319336,0.00011724233627319336,1.0,1.857481402112171e-05,-9.866752225207165e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,47.31075525885284,0.9998311996459961,1.857481402112171e-05,0.004309850744903088,0.09702145308256149,0.36956843733787537,0.2099788933992386,0.9746620655059814,0.0,0.0024792621843516827,0.09243270754814148,0.24668961763381958,0.1891343742609024,0.09153811633586884,0.27531731128692627,0.1753481775522232,0.013504117727279663,0.04554345831274986,0.039218541234731674,0.10723227262496948,0.22224803268909454,0.20102094113826752,0.0,0.0,0.0,0.0,0.0,7.247488247230649e-05,6.13858355791308e-05,0.00012108217924833298,0.0002655832504387945,0.0,0.00030694655307444583,134,0,0.0,0,0,,0.14540831185877323,1.7235371600836515,5.832516670227051,-0.0005035996437072754,True,-0.0005035996437072754
11,8.428096771240234e-05,8.428096771240234e-05,1.0,1.3594150914286729e-05,-7.068681588862091e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,48.66647913104491,0.9998764991760254,1.3594150914286729e-05,0.0036870245821774006,0.08677147328853607,0.349885493516922,0.1888761669397354,0.9756202101707458,0.0,0.0023985286243259907,0.09119334816932678,0.24151258170604706,0.18934644758701324,0.09006395936012268,0.2705562710762024,0.17467336356639862,0.014497611671686172,0.04002751037478447,0.03338156268000603,0.10571635514497757,0.2206650823354721,0.1982550173997879,0.0,0.0,0.0,0.0,0.0,5.251151378615759e-05,4.51587256975472e-05,6.647704140050337e-05,0.00021225560340099037,0.0,0.0002329558065282402,134,0,0.0,0,0,,0.14456196874380112,1.8691334202885628,5.832516670227051,-0.0005365610122680664,True,-0.0005365610122680664
12,7.152557373046875e-05,7.152557373046875e-05,1.0,1.065495416696649e-05,-6.0870617744512856e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,49.724484140939694,0.9999030828475952,1.065495416696649e-05,0.0032641927246004343,0.07894016802310944,0.3228549659252167,0.181436687707901,0.977896511554718,0.0,0.0023193759843707085,0.08963434398174286,0.23573635518550873,0.18896734714508057,0.08854878693819046,0.2655175030231476,0.1739000678062439,0.016209673136472702,0.03532042354345322,0.02903752028942108,0.10475483536720276,0.2195747196674347,0.1963346153497696,0.0,0.0,0.0,0.0,0.0,3.949958409066312e-05,3.450223812251352e-05,4.6061890316195786e-05,0.00016513667651452124,0.0,0.00017928313152263065,134,0,0.0,0,0,,0.1578444391489029,2.0274012237787247,5.832516670227051,-0.00054931640625,True,-0.00054931640625
13,6.401538848876953e-05,6.401538848876953e-05,1.0,9.723531547933817e-06,-5.4291856940835714e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.12175972396372,0.9999116659164429,9.723531547933817e-06,0.0031182577367872,0.07545609772205353,0.31593599915504456,0.17892201244831085,0.9811580181121826,0.0,0.0022416021674871445,0.08796492964029312,0.23042762279510498,0.18809208273887634,0.08711295574903488,0.26079854369163513,0.1733931005001068,0.018118899315595627,0.03194277361035347,0.030356433242559433,0.10556578636169434,0.21771429479122162,0.1971372812986374,0.0,0.0,0.0,0.0,0.0,3.965391078963876e-05,3.3416745282011107e-05,6.938757724128664e-05,0.0001379262685077265,0.0,0.00016287235163168863,134,0,0.0,0,0,,0.15872437320649624,2.1867550127208233,5.832516670227051,-0.0005568265914916992,True,-0.0005568265914916992
14,6.902217864990234e-05,6.902217864990234e-05,1.0,9.817345926421694e-06,-5.9204830904491246e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.080059058283545,0.999910831451416,9.817345926421694e-06,0.003133264370262623,0.07332400977611542,0.3072919547557831,0.171992227435112,0.9851261973381042,0.0,0.002153191016986966,0.08634056895971298,0.22911551594734192,0.18629175424575806,0.08582627773284912,0.2567766010761261,0.17221246659755707,0.019736647605895996,0.03394895792007446,0.033774346113204956,0.10763311386108398,0.2276890128850937,0.19780118763446808,0.0,0.0,0.0,0.0,0.0,4.698389966506511e-05,3.815387754002586e-05,9.302903345087543e-05,0.0001366154756397009,0.0,0.00017601532446960975,134,0,0.0,0,0,,0.1560349129140377,2.3434814997017384,5.832516670227051,-0.0005518198013305664,True,-0.0005518198013305664
15,6.961822509765625e-05,6.961822509765625e-05,1.0,9.954094821296167e-06,-5.966412936686538e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.019982265446224,0.9999097585678101,9.954094821296167e-06,0.003155010985210538,0.07107803225517273,0.29911065101623535,0.16303016245365143,0.9881526827812195,0.0,0.0020403307862579823,0.08491070568561554,0.22569367289543152,0.1839514672756195,0.08475449681282043,0.25371018052101135,0.17037856578826904,0.02076767198741436,0.03598341345787048,0.03578636795282364,0.1095082089304924,0.2330121397972107,0.19634419679641724,0.0,0.0,0.0,0.0,0.0,5.290388799039647e-05,4.241463102516718e-05,0.00010246579040540382,0.00014924498100299388,0.0,0.00019331612671344737,134,0,0.0,0,0,,0.15662824548780918,2.5005201380699873,5.832516670227051,-0.0005512237548828125,True,-0.0005512237548828125
16,6.80685043334961e-05,6.80685043334961e-05,1.0,9.670651706983335e-06,-5.839785444550216e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.14544257746404,0.9999123811721802,9.670651706983335e-06,0.0031097671017050743,0.06850399076938629,0.2909417450428009,0.15450263023376465,0.9888821840286255,0.0,0.0019178378861397505,0.08377055823802948,0.22090469300746918,0.18138064444065094,0.08393457531929016,0.25170379877090454,0.1683674454689026,0.021141838282346725,0.036544207483530045,0.03635123372077942,0.11022475361824036,0.22957611083984375,0.19297778606414795,0.0,0.0,0.0,0.0,0.0,5.534637239179574e-05,4.444748265086673e-05,9.734456398291513e-05,0.0001634455838939175,0.0,0.0002030498034531871,134,0,0.0,0,0,,0.16068993508815765,2.663153288885951,5.832516670227051,-0.0005527734756469727,True,-0.0005527734756469727
17,6.455183029174805e-05,6.455183029174805e-05,1.0,8.86793259269325e-06,-5.5683896789560094e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,50.52177616722708,0.9999197721481323,8.86793259269325e-06,0.0029779074247926474,0.06468133628368378,0.2820266783237457,0.14082324504852295,0.9899035692214966,0.0,0.0018037233967334032,0.08295469731092453,0.2152630239725113,0.1788531243801117,0.08339280635118484,0.25064295530319214,0.16626930236816406,0.020964179188013077,0.03585810214281082,0.03566510230302811,0.10938876122236252,0.23609280586242676,0.18968529999256134,0.0,0.0,0.0,0.0,0.0,5.451198012451641e-05,4.415231887833215e-05,8.134018571581692e-05,0.00017186962941195816,0.0,0.00020267308298320478,134,0,0.0,0,0,,0.1571979969739914,2.8209225311875343,5.832516670227051,-0.0005562901496887207,True,-0.0005562901496887207
18,5.53131103515625e-05,5.53131103515625e-05,1.0,7.680095222895034e-06,-4.763301694765687e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,51.14633395265169,0.9999305009841919,7.680095222895034e-06,0.00277129840105772,0.05944434180855751,0.2730315029621124,0.12475493550300598,0.9872006177902222,0.0,0.0017059342935681343,0.08246099948883057,0.21095460653305054,0.17660333216190338,0.08311644196510315,0.25023284554481506,0.16432492434978485,0.020422374829649925,0.03610587865114212,0.03419756144285202,0.10725674033164978,0.24384565651416779,0.18666665256023407,0.0,0.0,0.0,0.0,0.0,5.0707425543805584e-05,4.146307401242666e-05,6.0959209804423153e-05,0.00017030620074365288,0.0,0.0001923815396121926,134,0,0.0,0,0,,0.15739436261355877,2.9787576999515295,5.832516670227051,-0.0005655288696289062,True,-0.0005655288696289062
19,4.363059997558594e-05,4.363059997558594e-05,1.0,6.307515832304489e-06,-3.732308323378675e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,52.001416506995916,0.9999427795410156,6.307515832304489e-06,0.0025114768650382757,0.05352044850587845,0.2650388479232788,0.11430208384990692,0.9851428866386414,0.0,0.0016143880784511566,0.08226493746042252,0.20980793237686157,0.1746966391801834,0.0830443948507309,0.25006645917892456,0.1624239981174469,0.01970873400568962,0.03913820534944534,0.03215927630662918,0.10468778014183044,0.24584369361400604,0.1841745227575302,0.0,0.0,0.0,0.0,0.0,4.375321077532135e-05,3.604782250477001e-05,4.132995309191756e-05,0.00015679975331295282,0.0,0.00017177926714847768,134,0,0.0,0,0,,0.1584858037531376,3.137825643643737,5.832516670227051,-0.0005772113800048828,True,-0.0005772113800048828
20,3.2007694244384766e-05,3.2007694244384766e-05,1.0,5.0402104534441605e-06,-2.6967483790940605e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,52.975513292565985,0.9999542236328125,5.0402104534441605e-06,0.0022450413089245558,0.048636261373758316,0.25822579860687256,0.11441963911056519,0.9840830564498901,0.0,0.0015434951055794954,0.08233246207237244,0.20957016944885254,0.1732969582080841,0.0830729752779007,0.24973507225513458,0.16050297021865845,0.018972793594002724,0.04205763339996338,0.034670211374759674,0.10269856452941895,0.2411903589963913,0.18560656905174255,0.0,0.0,0.0,0.0,0.0,3.4075321309501305e-05,2.8258453312446363e-05,2.5665329303592443e-05,0.0001322010502917692,0.0,0.0001417585783381951,134,0,0.0,0,0,,0.15685474313795567,3.295201912522316,5.832516670227051,-0.000588834285736084,True,-0.000588834285736084
21,2.6881694793701172e-05,2.6881694793701172e-05,1.0,4.234683274262352e-06,-2.264701106469147e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.73179066415682,0.9999615550041199,4.234683274262352e-06,0.002057834528386593,0.046721357852220535,0.25144100189208984,0.11420933157205582,0.9840817451477051,0.0,0.0015145235229283571,0.08261735737323761,0.2101031243801117,0.1724790781736374,0.0830756425857544,0.24895022809505463,0.15862460434436798,0.01830635592341423,0.04461219906806946,0.03731062635779381,0.10194986313581467,0.2318885773420334,0.18750329315662384,0.0,0.0,0.0,0.0,0.0,2.467789818183519e-05,2.0454184777918272e-05,1.885006895463448e-05,0.00010289353667758405,0.0,0.00010940647751946892,134,0,0.0,0,0,,0.1564123760908842,3.452241312712431,5.832516670227051,-0.0005939602851867676,True,-0.0005939602851867676
22,2.568960189819336e-05,2.568960189819336e-05,1.0,4.0482173062628135e-06,-2.1641384591930546e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.927361828338256,0.9999634623527527,4.0482173062628135e-06,0.0020120181143283844,0.047486841678619385,0.24316340684890747,0.11500443518161774,0.9851576089859009,0.0,0.0015137114096432924,0.0830330103635788,0.21105261147022247,0.17227628827095032,0.08295418322086334,0.247644305229187,0.15663930773735046,0.0177520290017128,0.04664332792162895,0.03890424594283104,0.10230674594640732,0.228582501411438,0.1893361508846283,0.0,0.0,0.0,0.0,0.0,2.075410884572193e-05,1.6889811377041042e-05,2.0820851204916835e-05,7.998319051694125e-05,0.0,8.687242009118145e-05,134,0,0.0,0,0,,0.15823076851665974,3.6110271085053682,5.832516670227051,-0.0005951523780822754,True,-0.0005951523780822754
23,2.9802322387695312e-05,2.9802322387695312e-05,1.0,4.317865204939153e-06,-2.5484456273261458e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.647309195897606,0.9999610781669617,4.317865204939153e-06,0.0020779473707079887,0.04919981583952904,0.23210062086582184,0.1156810000538826,0.986682653427124,0.0,0.0015014548553153872,0.08349040150642395,0.21205246448516846,0.17302972078323364,0.08263702690601349,0.24588511884212494,0.15616077184677124,0.017319146543741226,0.04807852953672409,0.040130630135536194,0.10297635197639465,0.22167976200580597,0.19070708751678467,0.0,0.0,0.0,0.0,0.0,2.3996903109946288e-05,1.9339357095304877e-05,2.467153171892278e-05,7.488303526770324e-05,0.0,8.465232152746768e-05,134,0,0.0,0,0,,0.15598643943667412,3.767472181469202,5.832516670227051,-0.0005910396575927734,True,-0.0005910396575927734
24,2.968311309814453e-05,2.968311309814453e-05,1.0,4.680608526541619e-06,-2.5002504116855562e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.29697680571421,0.9999579191207886,4.680608526541619e-06,0.002163471421226859,0.0495954304933548,0.21839366853237152,0.1209162026643753,0.9867197871208191,0.0,0.001470176037400961,0.08391588926315308,0.2128191888332367,0.1744549423456192,0.08210320770740509,0.24378560483455658,0.1550874561071396,0.01699858531355858,0.04893048107624054,0.04107747972011566,0.10325522720813751,0.22674709558486938,0.19149458408355713,0.0,0.0,0.0,0.0,0.0,2.9200833523645997e-05,2.3624737877980806e-05,2.7579051675274968e-05,8.46637412905693e-05,0.0,9.664041648763175e-05,134,0,0.0,0,0,,0.15683014690876007,3.924951944500208,5.832516670227051,-0.0005911588668823242,True,-0.0005911588668823242
25,2.8252601623535156e-05,2.8252601623535156e-05,1.0,4.846036063099746e-06,-2.3406566469930112e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.1461335826559,0.999956488609314,4.846036063099746e-06,0.0022013713605701923,0.04821986332535744,0.20344145596027374,0.12282577902078629,0.9853513240814209,0.0,0.001424246234819293,0.08424332737922668,0.2132158875465393,0.17527472972869873,0.08138491213321686,0.2414189875125885,0.15348462760448456,0.0167795792222023,0.04925885051488876,0.04148205742239952,0.10294128209352493,0.23361966013908386,0.19126197695732117,0.0,0.0,0.0,0.0,0.0,3.282457328168675e-05,2.668573688424658e-05,2.932709685410373e-05,9.730629972182214e-05,0.0,0.00011008258599625614,134,0,0.0,0,0,,0.15833318419754505,4.0836581364274025,5.832516670227051,-0.0005925893783569336,True,-0.0005925893783569336
26,2.6047229766845703e-05,2.6047229766845703e-05,1.0,4.611133135767886e-06,-2.1436097085825168e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,53.36192338354303,0.9999586343765259,4.611133135767886e-06,0.0021473548840731382,0.045696794986724854,0.18877103924751282,0.11666686832904816,0.9848900437355042,0.0,0.0013652725610882044,0.08442114293575287,0.21322926878929138,0.1754867285490036,0.08055436611175537,0.238862082362175,0.15152838826179504,0.016654372215270996,0.04914349690079689,0.041418664157390594,0.10209155082702637,0.23679476976394653,0.1917126625776291,0.0,0.0,0.0,0.0,0.0,3.349172038724646e-05,2.742310425674077e-05,2.947416214738041e-05,0.00010307580669177696,0.0,0.00011561604620909772,134,0,0.0,0,0,,0.15895408205688,4.2432178389281034,5.832516670227051,-0.000594794750213623,True,-0.000594794750213623
27,2.384185791015625e-05,2.384185791015625e-05,1.0,3.969087174482411e-06,-1.987277028092649e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,54.01309362422917,0.9999642372131348,3.969087174482411e-06,0.001992256846278906,0.042654626071453094,0.1758107841014862,0.10270729660987854,0.9854145646095276,0.0,0.0012967840302735567,0.08443298190832138,0.2129208892583847,0.17507877945899963,0.07970869541168213,0.23621924221515656,0.149523064494133,0.01661815494298935,0.04866563528776169,0.04096652567386627,0.10085858404636383,0.23585301637649536,0.19317220151424408,0.0,0.0,0.0,0.0,0.0,3.0848110327497125e-05,2.5620172891649418e-05,2.6924673875328153e-05,9.889031207421795e-05,0.0,0.00011005558166310528,134,0,0.0,0,0,,0.15594270825386047,4.399714175611734,5.832516670227051,-0.0005970001220703125,True,-0.0005970001220703125
28,2.1457672119140625e-05,2.1457672119140625e-05,1.0,3.135445467705722e-06,-1.832222733355593e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,55.037007481593825,0.9999717473983765,3.135445467705722e-06,0.0017707189545035362,0.03947858139872551,0.16591498255729675,0.08671268075704575,0.9868373870849609,0.0,0.0012271857121959329,0.08427529782056808,0.21239006519317627,0.1744571179151535,0.07900475710630417,0.233659029006958,0.14769552648067474,0.01666596531867981,0.04791414737701416,0.04021648317575455,0.09937308728694916,0.2338600903749466,0.19266031682491302,0.0,0.0,0.0,0.0,0.0,2.635265263961628e-05,2.217411201854702e-05,2.297613536939025e-05,8.675544086145237e-05,0.0,9.612784643657035e-05,134,0,0.0,0,0,,0.157754959538579,4.557914944365621,5.832516670227051,-0.0005993843078613281,True,-0.0005993843078613281
29,1.8715858459472656e-05,1.8715858459472656e-05,1.0,2.3864872673584614e-06,-1.6329371646861546e-05,unet.conv_in,add black sunglasses,6,barack_obama_01,barack_obama,1234,0.018,True,False,56.22240878385821,0.9999784231185913,2.3864872673584614e-06,0.001544825965538621,0.03613186255097389,0.15945589542388916,0.07778951525688171,0.9864953756332397,0.0,0.0011735016014426947,0.08398167788982391,0.2117772102355957,0.174903005361557,0.07849523425102234,0.23134645819664001,0.1461876481771469,0.016789058223366737,0.04696940258145332,0.03925320506095886,0.09780915081501007,0.2399609386920929,0.19030290842056274,0.0,0.0,0.0,0.0,0.0,2.1774238120997325e-05,1.8134713172912598e-05,1.848407009674702e-05,7.022222416708246e-05,0.0,7.794746231871272e-05,134,0,0.0,0,0,,0.156654616817832,4.715235952287912,5.832516670227051,-0.0006021261215209961,True,-0.0006021261215209961
