validity,layer_name,prompt,image_id,initial_Z,final_Z,Z_increase,input_ssim,input_psnr,input_l2,output_ssim,output_l2,max_disp_px,p95_disp_px,foldover,fraction_clamped,run_dir
valid_or_visually_check,unet.conv_in,add black sunglasses,barack_obama_01,0.00033670663833618164,0.00033670663833618164,0.0,0.9993247389793396,41.31068470953495,0.008599353022873402,0.9985172152519226,0.013567221350967884,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_black_sunglasses/barack_obama_01
valid_or_visually_check,unet.conv_in,add black sunglasses,joe_biden_01,0.00021851062774658203,0.00021851062774658203,0.0,0.9994850158691406,42.506409954300786,0.007493410259485245,0.9988231658935547,0.011692989617586136,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_black_sunglasses/joe_biden_01
valid_or_visually_check,unet.conv_in,add black sunglasses,kamala_harris_01,0.0004031062126159668,0.0004031062126159668,0.0,0.999697208404541,43.73457552483047,0.006505358498543501,0.999207615852356,0.011135978624224663,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_black_sunglasses/kamala_harris_01
valid_or_visually_check,unet.conv_in,add black sunglasses,michelle_obama_01,0.00015413761138916016,0.00015413761138916016,0.0,0.9993108510971069,44.67309964970862,0.005839088000357151,0.9985541105270386,0.010605989955365658,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_black_sunglasses/michelle_obama_01
valid_or_visually_check,unet.conv_in,add headphones,barack_obama_01,0.00033670663833618164,0.00033670663833618164,0.0,0.9993247389793396,41.31068470953495,0.008599353022873402,0.975472629070282,0.05542561411857605,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_headphones/barack_obama_01
valid_or_visually_check,unet.conv_in,add headphones,joe_biden_01,0.00021851062774658203,0.00021851062774658203,0.0,0.9994850158691406,42.506409954300786,0.007493410259485245,0.997461199760437,0.017286254093050957,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_headphones/joe_biden_01
valid_or_visually_check,unet.conv_in,add headphones,kamala_harris_01,0.0004031062126159668,0.0004031062126159668,0.0,0.999697208404541,43.73457552483047,0.006505358498543501,0.9988352060317993,0.012969649396836758,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_headphones/kamala_harris_01
valid_or_visually_check,unet.conv_in,add headphones,michelle_obama_01,0.00015413761138916016,0.00015413761138916016,0.0,0.9993108510971069,44.67309964970862,0.005839088000357151,0.9946147203445435,0.01751391775906086,0.39547649025917053,0.317737340927124,0.0,0.0,C:/Users/parth/Desktop/experiment/layer/identity_layers/outputs/stage_b_constrained_low_fft_200/runs/unet_conv_in/add_headphones/michelle_obama_01
