iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
0,0.0007866621017456055,0.0007866621017456055,1.0,7.548775465693325e-05,-0.000711174332536757,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.008688368834555149,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.09480669349431992,0.19796467013657093,5.832516670227051,0.0,False,nan
1,0.0007866621017456055,0.0007866621017456055,1.0,7.548775465693325e-05,-0.000711174332536757,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.008688368834555149,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0001615051442058757,0.00012948909716214985,0.0003511627437546849,0.0004799037706106901,0.0,0.0006296620042026561,134,0,0.0,0,0,,0.15619644708931446,0.4520091973245144,5.832516670227051,0.0,False,nan
2,0.0004795193672180176,0.0004795193672180176,1.0,3.37694727932103e-05,-0.0004457499017007649,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,44.7147571948857,0.9997595548629761,3.37694727932103e-05,0.005811150651425123,0.14859002828598022,0.47458720207214355,0.3676251471042633,0.9752471446990967,0.0,0.003353534499183297,0.08260895311832428,0.22736838459968567,0.16803494095802307,0.08330926299095154,0.22307509183883667,0.1521674394607544,0.04393050819635391,0.07703632116317749,0.07673083245754242,0.12040352821350098,0.29167842864990234,0.22454996407032013,0.0,0.0,0.0,0.0,0.0,9.296261123381555e-05,7.342825847445056e-05,0.0001877269387478009,0.0002894921344704926,0.0,0.00036480248859061063,134,0,0.0,0,0,,0.1453527957201004,0.5977618843317032,5.832516670227051,-0.0003071427345275879,False,nan
3,0.00031387805938720703,0.00031387805938720703,1.0,1.5785006326041184e-05,-0.00029809304396621883,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.017552397227156,0.9998875856399536,1.5785006326041184e-05,0.003973034676164389,0.12011362612247467,0.3495725989341736,0.2602408528327942,0.9775406718254089,0.0,0.0029209924396127462,0.08249299228191376,0.21737588942050934,0.16708675026893616,0.08393146097660065,0.23412035405635834,0.15997017920017242,0.02961713820695877,0.05271575599908829,0.052482157945632935,0.11740683019161224,0.28091979026794434,0.21213115751743317,0.0,0.0,0.0,0.0,0.0,4.898564293398522e-05,3.9406873838743195e-05,4.982966493116692e-05,0.0001710694923531264,0.0,0.00018894512864984706,134,0,0.0,0,0,,0.14303290098905563,0.7413843963295221,5.832516670227051,-0.00047278404235839844,False,nan
4,0.0002320408821105957,0.0002320408821105957,1.0,1.0968744390993379e-05,-0.00022107214317657053,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.59843083936019,0.9999217391014099,1.0968744390993379e-05,0.0033119095023721457,0.10848139971494675,0.2980367839336395,0.20446130633354187,0.9734272956848145,0.0,0.002692545298486948,0.08466658741235733,0.23132915794849396,0.17095664143562317,0.08507779985666275,0.2338958978652954,0.1685456782579422,0.020592328161001205,0.042231857776641846,0.03437989950180054,0.11289896816015244,0.2620371878147125,0.21203376352787018,0.0,0.0,0.0,0.0,0.0,4.7596160584362224e-05,3.9071030187187716e-05,5.8849200286203995e-05,0.00013762855087406933,0.0,0.00016185421308165745,134,0,0.0,0,0,,0.14678331837058067,0.8888303488492966,5.832516670227051,-0.0005546212196350098,False,nan
5,0.0002015829086303711,0.0002015829086303711,1.0,1.2425660315784626e-05,-0.00018915724649559706,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.05680523006563,0.9999114871025085,1.2425660315784626e-05,0.003525004955008626,0.10701984912157059,0.3487718999385834,0.21015331149101257,0.9723236560821533,0.0,0.0026361688505858183,0.08748257160186768,0.2426973283290863,0.17788946628570557,0.0868416577577591,0.25085875391960144,0.17535977065563202,0.01648898422718048,0.050998639315366745,0.04330339655280113,0.10860556364059448,0.251311331987381,0.21588134765625,0.0,0.0,0.0,0.0,0.0,6.258737994357944e-05,5.03438786836341e-05,0.00011243455082876608,0.00015869275375735015,0.0,0.00021042006692393144,134,0,0.0,0,0,,0.14624368771910667,1.0355683490633965,5.832516670227051,-0.0005850791931152344,False,nan
6,0.0002105236053466797,0.0002105236053466797,1.0,1.5064495528349653e-05,-0.00019545911345630884,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.22045407165025,0.9998927116394043,1.5064495528349653e-05,0.003881300799548626,0.11447076499462128,0.3954285979270935,0.22789964079856873,0.9694678783416748,0.0,0.0026500073727220297,0.08996286988258362,0.24871988594532013,0.1821696013212204,0.08908091485500336,0.26782235503196716,0.18057166039943695,0.015140702947974205,0.05449379235506058,0.04746817797422409,0.10582408308982849,0.26148590445518494,0.21582764387130737,0.0,0.0,0.0,0.0,0.0,7.118310168152675e-05,5.720918852603063e-05,0.00012974471610505134,0.00018320891831535846,0.0,0.000242361557026426,134,0,0.0,0,0,,0.1443286258727312,1.1805429216474295,5.832516670227051,-0.0005761384963989258,False,nan
7,0.0002243518829345703,0.0002243518829345703,1.0,1.616272311366629e-05,-0.00020818915800191462,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,47.91485466976805,0.9998847246170044,1.616272311366629e-05,0.004020289052277803,0.11991038918495178,0.4308922588825226,0.25253742933273315,0.9650112986564636,0.0,0.002647979184985161,0.09126004576683044,0.24899552762508392,0.1831849217414856,0.09133289009332657,0.28335049748420715,0.18564903736114502,0.014626434072852135,0.0540778785943985,0.04735828936100006,0.10334213078022003,0.28424665331840515,0.21355701982975006,0.0,0.0,0.0,0.0,0.0,7.200981781352311e-05,5.81306048843544e-05,0.00012257973139639944,0.00019617304496932775,0.0,0.0002491470152490474,134,0,0.0,0,0,,0.14258143864572048,1.323673201724887,5.832516670227051,-0.0005623102188110352,False,nan
8,0.00021505355834960938,0.00021505355834960938,1.0,1.5094312402652577e-05,-0.0001999592495849356,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.2118666578333,0.9998924136161804,1.5094312402652577e-05,0.0038851399440318346,0.11852036416530609,0.45318466424942017,0.2681145966053009,0.9618901014328003,0.0,0.0026505484711378813,0.09114038199186325,0.24545104801654816,0.18149781227111816,0.09317153692245483,0.2968815267086029,0.19014522433280945,0.014380522072315216,0.05109356343746185,0.04439956322312355,0.10145600140094757,0.3005791902542114,0.21186742186546326,0.0,0.0,0.0,0.0,0.0,6.62346719764173e-05,5.356794281397015e-05,0.00010167114669457078,0.00019001962209586054,0.0,0.00023173483795231774,134,0,0.0,0,0,,0.14348281361162663,1.4676320552825928,5.832516670227051,-0.0005716085433959961,False,nan
9,0.00018167495727539062,0.00018167495727539062,1.0,1.2293585314182565e-05,-0.00016938136832322925,unet.conv_in,add black sunglasses,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.103214405400095,0.999912440776825,1.2293585314182565e-05,0.0035062208771705627,0.11111720651388168,0.4620499908924103,0.26936718821525574,0.9600521922111511,0.0,0.0026022871024906635,0.08996134996414185,0.2408258616924286,0.17866744101047516,0.09421125054359436,0.3078577518463135,0.19396337866783142,0.014673671685159206,0.046606458723545074,0.039742082357406616,0.1001056358218193,0.3114964962005615,0.2115810513496399,0.0,0.0,0.0,0.0,0.0,5.6751701777102426e-05,4.616496880771592e-05,7.509130227845162e-05,0.0001707577903289348,0.0,0.00020037187086891414,134,0,0.0,0,0,,0.14557990990579128,1.6137054804712534,5.832516670227051,-0.0006049871444702148,False,nan
