iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
0,0.0003031492233276367,0.0003031492233276367,1.0,6.54873438179493e-05,-0.00023766187950968742,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,41.838426243001905,0.9986681342124939,6.54873438179493e-05,0.00809242483228445,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.09498419053852558,0.19835050776600838,5.832516670227051,0.0,False,nan
1,0.0003031492233276367,0.0003031492233276367,1.0,6.54873438179493e-05,-0.00023766187950968742,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,41.838426243001905,0.9986681342124939,6.54873438179493e-05,0.00809242483228445,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.00014924730930943042,0.00012358688400126994,0.0002815953048411757,0.0004128682194277644,0.0,0.0005360079846003186,134,0,0.0,0,0,,0.14544215239584446,0.3448369801044464,5.832516670227051,0.0,False,nan
2,0.00016736984252929688,0.00016736984252929688,1.0,3.054674016311765e-05,-0.00013682310236617923,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,45.15035129274388,0.9993786811828613,3.054674016311765e-05,0.005526910535991192,0.15087665617465973,0.4833577275276184,0.3756564259529114,0.970770537853241,0.0,0.0033134089317172766,0.07817869633436203,0.22682324051856995,0.1556706428527832,0.08318525552749634,0.2233853042125702,0.15197056531906128,0.04393072426319122,0.07703663408756256,0.07673116028308868,0.12343940138816833,0.340307354927063,0.2186955213546753,0.0,0.0,0.0,0.0,0.0,8.41168875922449e-05,6.777096859877929e-05,0.00016317859990522265,0.00021978230506647378,0.0,0.00029427890180980416,134,0,0.0,0,0,,0.1461875531822443,0.49166358448565006,5.832516670227051,-0.00013577938079833984,False,nan
3,0.00010824203491210938,0.00010824203491210938,1.0,1.7014706827467307e-05,-9.122732444666326e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,47.691755296307704,0.999652087688446,1.7014706827467307e-05,0.004124888684600592,0.12426616251468658,0.3781651258468628,0.28667715191841125,0.9753653407096863,0.0,0.002833199454471469,0.07635733485221863,0.22518084943294525,0.1522749811410904,0.08272841572761536,0.2362147867679596,0.15741971135139465,0.029421282932162285,0.052334148436784744,0.052094295620918274,0.128777414560318,0.3120378851890564,0.22979231178760529,0.0,0.0,0.0,0.0,0.0,5.7968041801359504e-05,4.698272459791042e-05,4.527267810772173e-05,0.00016987015260383487,0.0,0.00019097946070094238,134,0,0.0,0,0,,0.14593327045440674,0.6381705366075039,5.832516670227051,-0.00019490718841552734,False,nan
4,9.930133819580078e-05,9.930133819580078e-05,1.0,1.2954783414897975e-05,-8.63465538714081e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,48.875698433883805,0.9997345805168152,1.2954783414897975e-05,0.00359927536919713,0.11159119009971619,0.314394474029541,0.22709666192531586,0.973811686038971,0.0,0.0026851093862205744,0.07766465842723846,0.22075311839580536,0.1524655818939209,0.08369437605142593,0.2412213236093521,0.16380862891674042,0.020305901765823364,0.04358302801847458,0.035744015127420425,0.13038668036460876,0.3056688904762268,0.23210333287715912,0.0,0.0,0.0,0.0,0.0,6.4352665503975e-05,5.382124800235033e-05,5.215162309468724e-05,0.00019895264995284379,0.0,0.00022212595753010522,134,0,0.0,0,0,,0.14348334819078445,0.7822526525706053,5.832516670227051,-0.00020384788513183594,False,nan
5,8.07046890258789e-05,8.07046890258789e-05,1.0,9.992931154556572e-06,-7.071175787132233e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,50.00307104613496,0.99979567527771,9.992931154556572e-06,0.003161159809678793,0.10334417968988419,0.3032339811325073,0.2203320562839508,0.9742050766944885,0.0,0.0026532120537012815,0.08031849563121796,0.21275708079338074,0.15493163466453552,0.08575404435396194,0.24612973630428314,0.17107301950454712,0.01637471467256546,0.052511852234601974,0.04484711214900017,0.12767766416072845,0.30975794792175293,0.2231050580739975,0.0,0.0,0.0,0.0,0.0,6.037885759724304e-05,5.132524165674113e-05,9.52859700191766e-05,0.00018556216673459858,0.0,0.00022314260167347115,134,0,0.0,0,0,,0.14321836829185486,0.9259925987571478,5.832516670227051,-0.0002224445343017578,False,nan
6,6.073713302612305e-05,6.073713302612305e-05,1.0,7.631609150848817e-06,-5.310552296577953e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.173838799151,0.9998447299003601,7.631609150848817e-06,0.0027625367511063814,0.09974116086959839,0.3248479962348938,0.22820480167865753,0.9745839238166809,0.0,0.002680402249097824,0.08384603261947632,0.21552535891532898,0.15868104994297028,0.08825993537902832,0.25273749232292175,0.1777719408273697,0.015073570422828197,0.05536887049674988,0.048423558473587036,0.12486151605844498,0.3100396990776062,0.21308448910713196,0.0,0.0,0.0,0.0,0.0,4.8431822506245226e-05,4.106447158847004e-05,9.956201392924413e-05,0.00014008692232891917,0.0,0.00018321810140745467,134,0,0.0,0,0,,0.14372048527002335,1.070183938369155,5.832516670227051,-0.00024241209030151367,False,nan
7,5.638599395751953e-05,5.638599395751953e-05,1.0,6.819343980168924e-06,-4.956664997735061e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.66257402395744,0.9998620748519897,6.819343980168924e-06,0.002611387288197875,0.10276146978139877,0.37319716811180115,0.24822893738746643,0.9738863706588745,0.0,0.0027078944258391857,0.08753164857625961,0.22290171682834625,0.1626267433166504,0.09068925678730011,0.2666469216346741,0.1830788552761078,0.014382928609848022,0.054098017513751984,0.04755476489663124,0.12340101599693298,0.31137439608573914,0.20679770410060883,0.0,0.0,0.0,0.0,0.0,4.00015851482749e-05,3.2718555303290486e-05,8.178559073712677e-05,0.00010293704690411687,0.0,0.0001412641113413818,134,0,0.0,0,0,,0.144780945032835,1.215496340766549,5.832516670227051,-0.0002467632293701172,False,nan
8,5.1915645599365234e-05,5.1915645599365234e-05,1.0,7.592238034703769e-06,-4.432340938365087e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,51.196301842032916,0.9998470544815063,7.592238034703769e-06,0.0027554016560316086,0.10749422013759613,0.40103110671043396,0.25870856642723083,0.9723003506660461,0.0,0.00274684838950634,0.09056155383586884,0.22823908925056458,0.16682501137256622,0.0927201509475708,0.27805301547050476,0.18710030615329742,0.013799639418721199,0.05046512559056282,0.04409560561180115,0.12381239235401154,0.33710774779319763,0.2104015350341797,0.0,0.0,0.0,0.0,0.0,3.951724647777155e-05,3.150647899019532e-05,5.2402130677364767e-05,0.00010690563067328185,0.0,0.00012934089901003596,134,0,0.0,0,0,,0.14831683970987797,1.3643803875893354,5.832516670227051,-0.0002512335777282715,False,nan
9,4.845857620239258e-05,4.845857620239258e-05,1.0,8.839339898258913e-06,-3.9619237213628367e-05,unet.conv_in,add black sunglasses,6,michelle_obama_01,michelle_obama,1234,0.018,True,False,50.53580165897293,0.9998222589492798,8.839339898258913e-06,0.002973102731630206,0.11118608713150024,0.4128875136375427,0.2600424885749817,0.970986008644104,0.0,0.0027782160323113203,0.09238817542791367,0.23017436265945435,0.17082060873508453,0.09419906139373779,0.28619518876075745,0.19009697437286377,0.013530930504202843,0.045919593423604965,0.039583854377269745,0.12602360546588898,0.34723514318466187,0.21992772817611694,0.0,0.0,0.0,0.0,0.0,4.223305222694762e-05,3.3802123653003946e-05,2.2737704057362862e-05,0.00012681435327976942,0.0,0.000139732235534337,134,0,0.0,0,0,,0.14347921684384346,1.5084028858691454,5.832516670227051,-0.00025469064712524414,False,nan
