validity,layer_name,prompt,image_id,initial_Z,final_Z,final_source,Z_increase,input_preservation_weight,input_ssim,input_psnr,input_l2,output_ssim,output_l2,max_disp_px,p95_disp_px,foldover,fraction_clamped,run_dir
valid_or_visually_check,unet.conv_in,add black sunglasses,kamala_harris_01,0.0007866621017456055,0.0029195547103881836,best_valid_checkpoint,0.002132892608642578,0.0,0.9923771619796753,29.68605160258912,0.03278667852282524,0.991574764251709,0.03639097884297371,2.4273390769958496,1.8424218893051147,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_black_sunglasses/kamala_harris_01
valid_or_visually_check,unet.conv_in,add headphones,kamala_harris_01,0.0007866621017456055,0.002870321273803711,best_valid_checkpoint,0.0020836591720581055,0.0,0.9830561876296997,26.228625519514214,0.0488167330622673,0.9774502515792847,0.05752284452319145,4.488177299499512,3.4966530799865723,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_headphones/kamala_harris_01
valid_or_visually_check,unet.conv_in,add black sunglasses,barack_obama_01,0.0006208419799804688,0.0006208419799804688,best_valid_checkpoint,0.0,0.0,0.9986578822135925,38.31477000898284,0.012141196988523006,0.9974473714828491,0.01785697415471077,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_black_sunglasses/barack_obama_01
valid_or_visually_check,unet.conv_in,add black sunglasses,joe_biden_01,0.00040352344512939453,0.00040352344512939453,best_valid_checkpoint,0.0,0.0,0.9990147352218628,39.67215161281986,0.010384663008153439,0.9938986301422119,0.02655264548957348,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_black_sunglasses/joe_biden_01
valid_or_visually_check,unet.conv_in,add black sunglasses,michelle_obama_01,0.0003031492233276367,0.0003031492233276367,best_valid_checkpoint,0.0,0.0,0.9986681342124939,41.838426243001905,0.00809242483228445,0.9975911974906921,0.013717936351895332,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_black_sunglasses/michelle_obama_01
valid_or_visually_check,unet.conv_in,add headphones,barack_obama_01,0.0006208419799804688,0.0006208419799804688,best_valid_checkpoint,0.0,0.0,0.9986578822135925,38.31477000898284,0.012141196988523006,0.9956793189048767,0.023404348641633987,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_headphones/barack_obama_01
valid_or_visually_check,unet.conv_in,add headphones,joe_biden_01,0.00040352344512939453,0.00040352344512939453,best_valid_checkpoint,0.0,0.0,0.9990147352218628,39.67215161281986,0.010384663008153439,0.9883769750595093,0.03704245388507843,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_headphones/joe_biden_01
valid_or_visually_check,unet.conv_in,add headphones,michelle_obama_01,0.0003031492233276367,0.0003031492233276367,best_valid_checkpoint,0.0,0.0,0.9986681342124939,41.838426243001905,0.00809242483228445,0.9943007826805115,0.017933974042534828,0.577694833278656,0.4629822075366974,0.0,0.0,/home/interns/Desktop/layer/identity_layers/outputs/stage_b_spatial_bestvalid_400/runs/unet_conv_in/add_headphones/michelle_obama_01
