iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
0,0.0007866621017456055,0.0007866621017456055,1.0,7.548775465693325e-05,-0.000711174332536757,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.008688368834555149,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.09375801682472229,0.20466461591422558,5.832516670227051,0.0,False,nan
1,0.0007866621017456055,0.0007866621017456055,1.0,7.548775465693325e-05,-0.000711174332536757,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.008688368834555149,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.00016150517330970615,0.00012948903895448893,0.0003511627437546849,0.0004799037706106901,0.0,0.0006296619996973232,134,0,0.0,0,0,,0.15128472447395325,0.35674724355340004,5.832516670227051,0.0,False,nan
2,0.0004795193672180176,0.0004795193672180176,1.0,3.37694727932103e-05,-0.0004457499017007649,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,44.7147571948857,0.9997595548629761,3.37694727932103e-05,0.005811150651425123,0.14859002828598022,0.47458720207214355,0.3676251471042633,0.9752471446990967,0.0,0.003353534499183297,0.08260895311832428,0.22736839950084686,0.16803494095802307,0.08330926299095154,0.22307509183883667,0.1521674394607544,0.04393050819635391,0.07703632116317749,0.07673083245754242,0.12040352821350098,0.29167842864990234,0.22454996407032013,0.0,0.0,0.0,0.0,0.0,9.296261123381555e-05,7.34282293706201e-05,0.0001877269387478009,0.0002894921344704926,0.0,0.00036480248273252784,134,0,0.0,0,0,,0.146892212331295,0.5041756145656109,5.832516670227051,-0.0003071427345275879,False,nan
3,0.00031447410583496094,0.00031447410583496094,1.0,1.5785006326041184e-05,-0.00029868909041397274,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.017552397227156,0.9998874664306641,1.5785006326041184e-05,0.003973034676164389,0.12011364102363586,0.3495725989341736,0.2602408528327942,0.9775406718254089,0.0,0.00292099267244339,0.08249299973249435,0.21737587451934814,0.16708676517009735,0.08393146097660065,0.23412036895751953,0.15997017920017242,0.02961713820695877,0.05271575599908829,0.052482157945632935,0.11740683019161224,0.28091979026794434,0.21213117241859436,0.0,0.0,0.0,0.0,0.0,4.898562838206999e-05,3.940685564884916e-05,4.98296576552093e-05,0.0001710694923531264,0.0,0.00018894511916455327,134,0,0.0,0,0,,0.14678277261555195,0.6515151485800743,5.832516670227051,-0.00047218799591064453,False,nan
4,0.00023192167282104492,0.00023192167282104492,1.0,1.0968744390993379e-05,-0.00022095293388701975,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.59843083936019,0.9999217391014099,1.0968744390993379e-05,0.0033119095023721457,0.10848141461610794,0.2980368137359619,0.20446136593818665,0.9734272956848145,0.0,0.0026925457641482353,0.08466659486293793,0.23132915794849396,0.17095662653446198,0.08507779240608215,0.2338959127664566,0.1685456782579422,0.020592328161001205,0.04223185405135155,0.03437989577651024,0.11289896070957184,0.2620371878147125,0.2120337337255478,0.0,0.0,0.0,0.0,0.0,4.759613148053177e-05,3.907102654920891e-05,5.8849214838119224e-05,0.0001376285799778998,0.0,0.00016185423368363685,134,0,0.0,0,0,,0.14689526706933975,0.7989646643400192,5.832516670227051,-0.0005547404289245605,False,nan
5,0.000202178955078125,0.000202178955078125,1.0,1.2425664863258135e-05,-0.00018975329294335097,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.056803640659325,0.9999114871025085,1.2425664863258135e-05,0.003525005653500557,0.10701986402273178,0.34877192974090576,0.21015331149101257,0.9723236560821533,0.0,0.0026361693162471056,0.08748257905244827,0.2426973134279251,0.17788955569267273,0.0868416577577591,0.25085875391960144,0.17535977065563202,0.01648898422718048,0.05099863559007645,0.043303389102220535,0.10860555619001389,0.251311331987381,0.2158813625574112,0.0,0.0,0.0,0.0,0.0,6.258745997911319e-05,5.034393325331621e-05,0.00011243463814025745,0.00015869279741309583,0.0,0.00021042018336313645,134,0,0.0,0,0,,0.1470190230756998,0.9465616010129452,5.832516670227051,-0.0005844831466674805,False,nan
6,0.00021034479141235352,0.00021034479141235352,1.0,1.5064495528349653e-05,-0.00019528029952198267,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.22045407165025,0.9998927116394043,1.5064495528349653e-05,0.003881300799548626,0.11447077989578247,0.3954286575317383,0.2278996706008911,0.9694678783416748,0.0,0.002650007838383317,0.08996286988258362,0.24871987104415894,0.1821696013212204,0.08908091485500336,0.26782235503196716,0.18057164549827576,0.015140702947974205,0.054493777453899384,0.0474681630730629,0.10582408308982849,0.2614859938621521,0.21582768857479095,0.0,0.0,0.0,0.0,0.0,7.118314533727244e-05,5.7209195801988244e-05,0.00012974462879355997,0.00018320891831535846,0.0,0.00024236152482496028,134,0,0.0,0,0,,0.14811233431100845,1.0951214917004108,5.832516670227051,-0.000576317310333252,False,nan
7,0.0002231597900390625,0.0002231597900390625,1.0,1.616271401871927e-05,-0.00020699707965832204,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,47.91485711359289,0.9998847246170044,1.616271401871927e-05,0.0040202876552939415,0.11991040408611298,0.43089231848716736,0.25253742933273315,0.9650112986564636,0.0,0.002647979650646448,0.09126005321741104,0.24899549782276154,0.1831849366426468,0.09133288264274597,0.28335049748420715,0.1856490522623062,0.014626432210206985,0.0540778674185276,0.04735827445983887,0.10334214568138123,0.2842467725276947,0.21355703473091125,0.0,0.0,0.0,0.0,0.0,7.200973777798936e-05,5.813056122860871e-05,0.00012257957132533193,0.00019617305952124298,0.0,0.00024914691463438814,134,0,0.0,0,0,,0.14631255343556404,1.2419843077659607,5.832516670227051,-0.000563502311706543,False,nan
8,0.00021523237228393555,0.00021523237228393555,1.0,1.509431422164198e-05,-0.00020013806351926178,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,48.21186613447259,0.9998923540115356,1.509431422164198e-05,0.0038851401768624783,0.11852037906646729,0.45318469405174255,0.2681145668029785,0.9618901014328003,0.0,0.002650548703968525,0.09114038199186325,0.24545107781887054,0.18149784207344055,0.09317152202129364,0.2968815267086029,0.19014523923397064,0.014380520209670067,0.05109354853630066,0.04439954832196236,0.10145600885152817,0.3005792796611786,0.21186746656894684,0.0,0.0,0.0,0.0,0.0,6.623455556109548e-05,5.356784458854236e-05,0.00010167112486669794,0.00019002002954948694,0.0,0.00023173510650284656,134,0,0.0,0,0,,0.1474739070981741,1.3902771286666393,5.832516670227051,-0.0005714297294616699,False,nan
9,0.00018167495727539062,0.00018167495727539062,1.0,1.2293591680645477e-05,-0.00016938136832322925,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,49.10321215632554,0.999912440776825,1.2293591680645477e-05,0.0035062218084931374,0.11111707240343094,0.46205005049705505,0.2693672776222229,0.9600521922111511,0.0,0.002602288033813238,0.08996132016181946,0.2408258467912674,0.17866751551628113,0.09421128779649734,0.3078577518463135,0.1939634382724762,0.014673670753836632,0.04660644754767418,0.03974207863211632,0.10010555386543274,0.31149619817733765,0.21158091723918915,0.0,0.0,0.0,0.0,0.0,5.675188003806397e-05,4.616502337739803e-05,7.509171700803563e-05,0.00017075755749829113,0.0,0.00020037189093604827,134,0,0.0,0,0,,0.14698360487818718,1.5378147847950459,5.832516670227051,-0.0006049871444702148,False,nan
10,0.00014162063598632812,0.00014162063598632812,1.0,8.611046723672189e-06,-0.00013300958380568773,unet.conv_in,add headphones,6,kamala_harris_01,kamala_harris,1234,0.018,True,False,50.649440542739924,0.9999384880065918,8.611046723672189e-06,0.0029344584327191114,0.10068988800048828,0.4584832489490509,0.2589108943939209,0.9591555595397949,0.0,0.002516178647056222,0.08809606730937958,0.23594145476818085,0.17559194564819336,0.09454075992107391,0.3156403601169586,0.19693055748939514,0.015782715752720833,0.04143809154629707,0.03456395864486694,0.09867799282073975,0.3159375786781311,0.21067146956920624,0.0,0.0,0.0,0.0,0.0,4.361797618912533e-05,3.568994361557998e-05,4.603984780260362e-05,0.00013719369599130005,0.0,0.00015529996048794907,134,0,0.0,0,0,,0.14844625443220139,1.6867334600538015,5.832516670227051,-0.0006450414657592773,True,-0.0006450414657592773
